,alphas,mean_variance,best_variance,fold,conscious_state,roi_name,positive voxels,weight_sum,n_parameters
0,1.0,0.07756983583897152,0.4963342088267937,1,glimpse,lh-superiorfrontal,239,3560.60791015625,287400
1,1.0,0.05057849223566697,0.22743842650057344,2,glimpse,lh-superiorfrontal,212,3552.761962890625,287400
2,1.0,0.06907324193798015,0.43794262001930895,3,glimpse,lh-superiorfrontal,173,3555.029541015625,287400
3,1.0,0.07181141391142776,0.4066227572096278,4,glimpse,lh-superiorfrontal,168,3541.212158203125,287400
4,1.0,0.06990026163440269,0.38855297975164604,5,glimpse,lh-superiorfrontal,235,3566.3876953125,287400
5,1.0,0.0801667946075203,0.3617365934496817,6,glimpse,lh-superiorfrontal,124,3555.017578125,287400
6,1.0,0.06894117726257842,0.3205442687653397,7,glimpse,lh-superiorfrontal,186,3543.5810546875,287400
7,1.0,0.07563932655255988,0.4454659268456814,8,glimpse,lh-superiorfrontal,186,3547.5380859375,287400
8,1.0,0.07941131974223746,0.4273261752961499,9,glimpse,lh-superiorfrontal,218,3541.062255859375,287400
9,1.0,0.06422955877858326,0.387427438123216,10,glimpse,lh-superiorfrontal,217,3557.454833984375,287400
10,1.0,0.06634626949045198,0.3086764437839252,11,glimpse,lh-superiorfrontal,167,3555.954833984375,287400
11,1.0,0.06857809119920169,0.2875669711751012,12,glimpse,lh-superiorfrontal,267,3549.20751953125,287400
12,1.0,0.05419723914239005,0.28711776572752556,13,glimpse,lh-superiorfrontal,147,3553.676513671875,287400
13,1.0,0.0665959816440982,0.4920721552502161,14,glimpse,lh-superiorfrontal,163,3542.67333984375,287400
14,1.0,0.05569716532623146,0.27967453196923875,15,glimpse,lh-superiorfrontal,226,3561.8671875,287400
15,1.0,0.07299161439375638,0.2752534847296647,16,glimpse,lh-superiorfrontal,319,3536.259765625,287400
16,1.0,0.08955376478009691,0.36049351476230396,17,glimpse,lh-superiorfrontal,296,3569.951171875,287400
17,1.0,0.06888096740105484,0.5325158973804103,18,glimpse,lh-superiorfrontal,165,3530.9892578125,287400
18,1.0,0.06259756252843125,0.4820161728873097,19,glimpse,lh-superiorfrontal,158,3515.353515625,287400
19,1.0,0.06862864880499998,0.3343903428398608,20,glimpse,lh-superiorfrontal,204,3558.943603515625,287400
20,1.0,0.08954817280146941,0.3779689510249631,21,glimpse,lh-superiorfrontal,288,3541.62451171875,287400
21,1.0,0.06667899248204139,0.3302490102677651,22,glimpse,lh-superiorfrontal,160,3562.3701171875,287400
