,alphas,mean_variance,best_variance,fold,conscious_state,roi_name,positive voxels,weight_sum,n_parameters
0,1.0,0.05996149187920297,0.31529048364995715,1,unconscious,lh-precuneus,227,4646.12353515625,336600
1,1.0,0.045822876390694406,0.47703291631349487,2,unconscious,lh-precuneus,193,4668.61474609375,336600
2,1.0,0.04493975821944613,0.23314746638144113,3,unconscious,lh-precuneus,179,4696.26953125,336600
3,1.0,0.0425936090902695,0.2378151996815544,4,unconscious,lh-precuneus,244,4669.9453125,336600
4,1.0,0.05426675509640853,0.19979457262588196,5,unconscious,lh-precuneus,186,4658.6982421875,336600
5,1.0,0.05608715984100167,0.2913959400884223,6,unconscious,lh-precuneus,247,4663.73388671875,336600
6,1.0,0.05366987226080182,0.31713099566927305,7,unconscious,lh-precuneus,162,4681.18310546875,336600
7,1.0,0.0665471681749715,0.2708518544325207,8,unconscious,lh-precuneus,199,4653.9140625,336600
8,1.0,0.04127454340904885,0.275218591586882,9,unconscious,lh-precuneus,165,4655.77978515625,336600
9,1.0,0.05343059722966177,0.36880281905011325,10,unconscious,lh-precuneus,240,4660.87646484375,336600
10,1.0,0.055061740371851686,0.34652025647731455,11,unconscious,lh-precuneus,205,4659.158203125,336600
11,1.0,0.04571962827284021,0.22080351049814262,12,unconscious,lh-precuneus,152,4658.3017578125,336600
12,1.0,0.03957781884009437,0.1478633404684837,13,unconscious,lh-precuneus,151,4667.8681640625,336600
13,1.0,0.04779422461080801,0.31132470589021155,14,unconscious,lh-precuneus,173,4659.6455078125,336600
14,1.0,0.05578741150355994,0.3052046267039191,15,unconscious,lh-precuneus,237,4678.296875,336600
15,1.0,0.052000247979909625,0.26065026259037405,16,unconscious,lh-precuneus,157,4661.60009765625,336600
16,1.0,0.04355142483119199,0.261432493634134,17,unconscious,lh-precuneus,193,4670.22021484375,336600
17,1.0,0.03831030518553422,0.2281160207337467,18,unconscious,lh-precuneus,111,4692.20849609375,336600
18,1.0,0.053970421188983306,0.21585030027991026,19,unconscious,lh-precuneus,125,4696.93505859375,336600
19,1.0,0.05672802420795917,0.3594023624661997,20,unconscious,lh-precuneus,237,4658.09814453125,336600
20,1.0,0.06269600380431901,0.26160100030780187,21,unconscious,lh-precuneus,211,4671.078125,336600
21,1.0,0.055998411159069394,0.2726060906354505,22,unconscious,lh-precuneus,227,4676.5986328125,336600
22,1.0,0.04974069387278567,0.2592084488147408,23,unconscious,lh-precuneus,279,4667.716796875,336600
23,1.0,0.035353742203993406,0.19645445181067134,24,unconscious,lh-precuneus,186,4696.49853515625,336600
24,1.0,0.052207232877667126,0.27229256857062345,25,unconscious,lh-precuneus,179,4671.97021484375,336600
25,1.0,0.04733418172220698,0.2147540113909603,26,unconscious,lh-precuneus,227,4672.71875,336600
26,1.0,0.047920799785354795,0.29455547366342094,27,unconscious,lh-precuneus,198,4674.38037109375,336600
27,1.0,0.05836922893189987,0.34050091342244926,28,unconscious,lh-precuneus,185,4652.04345703125,336600
